,person,offer_id,time_received,time_viewed,time_transaction,time_completed,amount_with_offer,label_effective_offer
30020,9936.0,6,24.0,25.75,",25.75",25.75,18.87,1
30021,9938.0,6,0.0,0.0,",0.0",0.0,16.78,1
30022,9938.0,2,14.0,14.75,14.75,,24.52,1
30023,9938.0,4,17.0,,",20.0",20.0,29.79,1
30024,9938.0,8,21.0,22.75,",23.25",23.25,15.03,1
30025,9939.0,2,0.0,4.0,-1,,0.0,-1
30026,9939.0,8,14.0,14.25,",17.75",,3.03,0
30027,9939.0,0,17.0,17.0,",17.75",,3.03,0
30028,9939.0,3,24.0,25.25,",26.0,28.5",,6.51,0
30029,9940.0,7,0.0,1.0,0.5,,10.36,1
30030,9940.0,3,14.0,,,,0.0,0
30031,9940.0,3,21.0,,",26.25",,3.95,0
30032,9940.0,4,17.0,,",26.25",,3.95,0
30033,9940.0,1,24.0,24.0,",26.25",,3.95,0
30034,8901.0,9,0.0,12.5,",4.25",4.25,33.15,1
30035,8901.0,4,14.0,,",18.75",,17.39,0
30036,8901.0,4,24.0,27.5,,,0.0,0
30037,8901.0,2,17.0,,18.75,,17.39,1
30038,8901.0,8,21.0,22.5,,,0.0,0
30039,9942.0,3,0.0,3.75,",2.0",2.0,6.1,1
30040,9942.0,2,7.0,7.75,8.5,,29.53,1
30041,9942.0,2,17.0,20.75,21.0,,11.48,1
30042,9942.0,2,21.0,21.0,21.0,,11.48,1
30043,9942.0,4,14.0,,",21.0,22.25,24.0",24.0,29.93,1
30044,8922.0,8,0.0,1.0,",0.0",0.0,20.27,1
30045,8922.0,6,7.0,7.75,",11.5",11.5,17.76,1
30046,8922.0,1,17.0,,,,0.0,0
30047,8922.0,0,21.0,21.25,",22.5",22.5,19.29,1
30048,8922.0,2,24.0,,26.25,,18.14,1
30049,8924.0,4,0.0,0.5,",0.75",,5.57,0
30050,8924.0,1,14.0,17.25,",16.5",,1.03,0
30051,8924.0,3,21.0,,,,0.0,0
30052,8924.0,0,24.0,26.25,,,0.0,0
30053,9947.0,5,0.0,1.0,",0.5",0.5,16.27,1
30054,9947.0,7,14.0,,-1,,0.0,-1
30055,9947.0,8,24.0,24.0,",25.25",25.25,18.18,1
30056,9948.0,5,0.0,0.5,,,0.0,0
30057,9948.0,4,7.0,,",16.5",,13.64,0
30058,9948.0,8,21.0,22.0,",23.0",23.0,30.52,1
30059,9949.0,6,0.0,0.0,",0.0",0.0,17.0,1
30060,9949.0,6,14.0,14.25,",14.25",14.25,23.18,1
30061,9949.0,4,7.0,,",9.5,10.5",10.5,30.44,1
30062,9949.0,3,17.0,,",17.0",17.0,22.0,1
30063,9949.0,8,21.0,21.25,",21.25",21.25,10.36,1
30064,9949.0,2,24.0,,-1,,0.0,-1
30065,8948.0,6,0.0,1.25,",1.25,1.75,2.0,2.75,3.0,3.25",3.25,10.219999999999999,1
30066,8948.0,0,7.0,9.0,",7.25,9.75,10.75",10.75,19.55,1
30067,8948.0,5,14.0,15.5,",16.25,17.5,18.5",18.5,10.89,1
30068,8948.0,4,17.0,,",17.5,18.5,18.75,19.5",19.5,24.31,1
30069,8948.0,4,24.0,,",24.0,24.5",,7.699999999999999,0
30070,8948.0,8,21.0,22.75,",22.75,23.25,24.0,24.5",24.5,12.469999999999999,1
30071,1682.0,8,0.0,0.0,",0.25,3.25",,5.38,0
30072,1682.0,8,17.0,17.5,",17.0,18.25,20.0,20.75,22.0",22.0,11.07,1
30073,1682.0,4,24.0,,,,0.0,0
30074,9953.0,8,0.0,1.5,",2.25,4.5",,3.73,0
30075,9953.0,5,7.0,12.75,",13.0",,3.2,0
30076,9953.0,7,17.0,18.5,-1,,0.0,-1
30077,9953.0,3,21.0,,",22.75,24.5,26.25,26.5",,13.65,0
30078,9953.0,2,24.0,26.5,24.5,,2.65,1
30079,9954.0,7,0.0,0.0,2.25,,2.23,1
30080,9954.0,7,14.0,15.25,16.75,,0.2,1
30081,9954.0,9,7.0,,",9.75",,1.67,0
30082,9954.0,9,17.0,,,,0.0,0
30083,9954.0,9,21.0,,,,0.0,0
30084,9954.0,2,24.0,,-1,,0.0,-1
30085,9955.0,9,0.0,0.5,",3.75",3.75,13.72,1
30086,9955.0,9,14.0,14.25,",16.0",16.0,15.44,1
30087,9955.0,8,21.0,21.25,",21.75",21.75,30.34,1
30088,9955.0,8,24.0,24.0,",24.25",24.25,16.89,1
30089,9956.0,6,0.0,0.25,",4.25,4.5",,7.57,0
30090,9956.0,2,7.0,,-1,,0.0,-1
30091,9956.0,5,14.0,15.0,",15.0,16.5",16.5,7.9399999999999995,1
30092,9956.0,5,24.0,25.0,",29.0",,0.6000000000000001,0
30093,9956.0,3,17.0,,",17.75",17.75,12.59,1
30094,9956.0,7,21.0,,21.0,,2.25,1
30095,9957.0,4,0.0,,",6.0",6.0,21.68,1
30096,9957.0,9,14.0,18.5,",14.25",14.25,22.61,1
30097,9957.0,1,21.0,24.0,",24.75",24.75,23.19,1
30098,9958.0,6,0.0,0.25,",0.25,0.5,1.0,2.0,3.25",3.25,10.86,1
30099,9958.0,7,14.0,14.5,16.75,,3.08,1
30100,9958.0,3,17.0,17.25,",17.25,18.0",18.0,11.08,1
30101,9958.0,1,21.0,21.75,",21.5,24.0,24.5,24.75",,11.35,0
30102,9344.0,4,0.0,,",0.75,2.75,4.0,4.5,4.75,7.0,7.25,7.5,8.0",8.0,34.3,1
30103,9344.0,4,17.0,,",25.25,26.5",,7.369999999999999,0
30104,9344.0,5,7.0,7.0,",7.0,7.25,7.5",7.5,7.640000000000001,1
30105,9344.0,2,14.0,,14.25,,2.7199999999999998,1
30106,9344.0,6,21.0,,",25.25,26.5,27.25",27.25,13.469999999999999,1
30107,9344.0,9,24.0,29.0,",25.25,26.5,27.25",27.25,13.469999999999999,1
30108,9960.0,3,0.0,0.75,",0.75",,0.13,0
30109,9960.0,9,7.0,,,,0.0,0
30110,9960.0,7,14.0,14.0,14.25,,1.96,1
30111,9960.0,7,17.0,17.5,-1,,0.0,-1
30112,9960.0,1,21.0,22.25,",23.5,24.75",,5.57,0
30113,9960.0,8,24.0,24.0,",24.75",,4.75,0
30114,9962.0,8,0.0,1.5,,,0.0,0
30115,9962.0,5,7.0,7.0,",9.25,11.5",11.5,7.83,1
30116,16733.0,6,0.0,0.0,",0.75",0.75,29.81,1
30117,16733.0,7,7.0,,7.75,,22.77,1
30118,16733.0,2,14.0,14.5,15.25,,26.92,1
30119,16733.0,4,24.0,25.5,",27.25",27.25,29.42,1
30120,9969.0,1,0.0,0.5,",1.0",1.0,32.06,1
30121,9969.0,1,21.0,21.5,",21.5",21.5,12.36,1
30122,9969.0,4,14.0,,",17.0",17.0,40.35,1
30123,9969.0,2,17.0,17.25,17.0,,40.35,1
30124,9972.0,5,0.0,,,,0.0,0
30125,9972.0,6,7.0,10.75,",7.75,8.0,15.75",,6.580000000000001,0
30126,9972.0,6,21.0,22.0,",21.5,27.0,28.0",,10.24,0
30127,9972.0,6,24.0,25.25,",27.0,28.0",28.0,4.3,1
30128,9972.0,3,14.0,,",15.75",,0.28,0
30129,9972.0,0,17.0,18.5,",21.5",,5.94,0
30130,9974.0,0,0.0,0.0,",0.5",0.5,23.02,1
30131,9974.0,0,14.0,15.25,",14.5",14.5,29.44,1
30132,9974.0,0,21.0,23.0,",23.25",23.25,25.11,1
30133,9974.0,3,17.0,,",18.0",18.0,35.91,1
30134,9975.0,7,0.0,0.5,0.25,,11.97,1
30135,9975.0,6,7.0,7.25,,,0.0,0
30136,9975.0,8,17.0,18.25,",17.75",17.75,19.97,1
30137,9975.0,3,21.0,22.0,,,0.0,0
30138,9975.0,0,24.0,24.75,,,0.0,0
30139,9976.0,7,0.0,0.25,-1,,0.0,-1
30140,9976.0,8,7.0,7.5,",8.0",8.0,22.88,1
30141,9977.0,6,0.0,1.0,",2.0,7.0",7.0,12.89,1
30142,9977.0,8,7.0,8.0,",7.0,8.0",,6.74,0
30143,9977.0,7,14.0,15.25,16.0,,6.69,1
30144,9977.0,5,17.0,18.5,,,0.0,0
30145,9977.0,1,21.0,23.5,,,0.0,0
30146,9977.0,0,24.0,25.5,",27.0",,4.27,0
30147,9978.0,8,0.0,0.0,",4.5",4.5,18.19,1
30148,9978.0,9,7.0,7.0,",13.75",13.75,14.54,1
30149,9978.0,7,17.0,18.75,-1,,0.0,-1
30150,9978.0,7,24.0,25.0,-1,,0.0,-1
30151,9979.0,6,0.0,1.0,",1.0,5.0,5.25,5.75,6.75",6.75,11.03,1
30152,9979.0,0,7.0,10.75,",9.0,10.0,12.25,12.5",,13.080000000000002,0
30153,9979.0,1,14.0,14.0,",14.25,15.0,17.0,17.5,17.75",,9.71,0
30154,9979.0,1,21.0,21.0,",23.75,24.5",,6.340000000000001,0
30155,9979.0,7,17.0,18.75,17.0,,2.12,1
30156,9980.0,4,0.0,,",2.0,5.5",5.5,21.77,1
30157,9980.0,3,7.0,7.75,",7.0",7.0,18.77,1
30158,9980.0,7,17.0,17.5,17.5,,26.49,1
30159,9980.0,2,24.0,24.5,24.75,,16.16,1
30160,8225.0,7,0.0,2.5,-1,,0.0,-1
30161,8225.0,7,14.0,15.0,-1,,0.0,-1
30162,8225.0,7,21.0,,23.0,,2.16,1
30163,8225.0,6,7.0,7.0,",11.0",11.0,10.61,1
30164,8225.0,4,24.0,,,,0.0,0
30165,9982.0,0,0.0,2.5,",2.75,3.0,3.5,4.75,5.0,6.5",,27.680000000000003,0
30166,9982.0,6,7.0,7.0,",9.5,11.0,11.25,11.75",11.75,16.490000000000002,1
30167,9982.0,6,17.0,17.25,",17.25,18.5,21.25",21.25,10.040000000000001,1
30168,9982.0,5,14.0,14.75,",14.25,17.25,18.5",18.5,7.369999999999999,1
30169,9982.0,8,21.0,21.5,",21.25",21.25,5.32,1
30170,9982.0,3,24.0,28.0,",24.0,26.0,26.25,26.75,27.0,29.0",,9.04,0
30171,9984.0,5,0.0,0.75,,,0.0,0
30172,9984.0,5,21.0,21.25,",22.5",22.5,15.36,1
30173,9984.0,7,14.0,14.5,15.75,,9.09,1
30174,10598.0,0,0.0,8.0,,,0.0,0
30175,10598.0,8,14.0,14.0,,,0.0,0
30176,10598.0,3,17.0,,",20.5",20.5,14.82,1
30177,10598.0,3,21.0,,,,0.0,0
30178,10598.0,2,24.0,27.0,-1,,0.0,-1
30179,9986.0,6,0.0,1.5,",2.25,6.5",6.5,10.07,1
30180,9986.0,6,17.0,18.0,",17.0,18.25",18.25,15.879999999999999,1
30181,9986.0,3,7.0,,",7.0,7.75",,2.97,0
30182,9986.0,0,14.0,15.75,",15.75,17.0,18.25",,21.419999999999998,0
30183,9986.0,2,24.0,,-1,,0.0,-1
30184,9991.0,7,0.0,1.25,1.5,,16.06,1
30185,9991.0,8,14.0,14.0,",14.75",14.75,18.87,1
30186,9991.0,4,24.0,24.0,",24.25,24.75",24.75,33.64,1
30187,9992.0,2,0.0,,-1,,0.0,-1
30188,9992.0,2,7.0,,-1,,0.0,-1
30189,9992.0,9,17.0,,,,0.0,0
30190,9992.0,9,24.0,26.25,",26.25,29.5",29.5,10.559999999999999,1
30191,9992.0,4,21.0,,",26.25,29.5",,10.559999999999999,0
30192,9994.0,2,0.0,0.0,-1,,0.0,-1
30193,9994.0,4,7.0,7.75,",13.25",13.25,29.92,1
30194,9994.0,4,14.0,,,,0.0,0
30195,9994.0,8,17.0,17.0,,,0.0,0
30196,9994.0,6,24.0,24.5,",26.5",26.5,30.36,1
30197,9995.0,5,0.0,0.5,",0.25,0.5,2.25,5.25",5.25,8.120000000000001,1
30198,9995.0,5,7.0,7.5,",8.25,8.5,8.75,9.0",9.0,12.940000000000001,1
30199,9995.0,9,14.0,,",15.0,17.75,19.75,20.5",20.5,13.21,1
30200,9995.0,0,17.0,17.25,",17.75,19.75,20.5,21.75",,11.649999999999999,0
30201,9995.0,3,24.0,,",29.25",29.25,6.05,1
30202,9997.0,6,0.0,0.5,,,0.0,0
30203,9997.0,9,7.0,8.5,,,0.0,0
30204,9997.0,3,14.0,14.75,,,0.0,0
30205,9997.0,3,17.0,18.5,",24.0",24.0,10.93,1
30206,9997.0,7,21.0,27.75,24.0,,10.93,1
30207,9998.0,4,0.0,,,,0.0,0
30208,9998.0,6,7.0,8.0,",15.25",15.25,25.21,1
30209,9998.0,7,17.0,18.5,-1,,0.0,-1
30210,9998.0,3,24.0,,",28.75",28.75,24.85,1
30211,10000.0,6,0.0,0.25,",1.5",1.5,11.05,1
30212,10000.0,6,21.0,21.0,",21.75",21.75,14.62,1
30213,10000.0,2,7.0,9.25,8.75,,22.14,1
30214,10000.0,4,14.0,14.5,",15.25,16.25",16.25,35.43,1
30215,10000.0,0,17.0,17.75,",21.75",21.75,14.62,1
30216,2672.0,7,0.0,0.0,0.25,,1.05,1
30217,2672.0,7,24.0,24.0,25.5,,3.4,1
30218,2672.0,0,7.0,7.75,",8.25,9.75,10.75,12.0,12.25,13.5",,18.33,0
30219,2672.0,9,14.0,,",15.25,18.5,20.75",20.75,12.64,1
30220,2672.0,3,21.0,,",25.5,26.75",,4.06,0
30221,10002.0,6,0.0,1.0,",5.75",5.75,28.96,1
30222,10002.0,2,7.0,,-1,,0.0,-1
30223,10002.0,1,21.0,22.0,",22.5",22.5,15.09,1
30224,10003.0,6,0.0,0.25,,,0.0,0
30225,10003.0,6,14.0,14.0,,,0.0,0
30226,10003.0,6,17.0,17.75,,,0.0,0
30227,10003.0,7,7.0,,-1,,0.0,0
30228,10003.0,9,21.0,21.25,,,0.0,0
30229,10004.0,2,0.0,,-1,,0.0,-1
30230,10004.0,4,7.0,,,,0.0,0
30231,10004.0,8,14.0,14.5,,,0.0,0
30232,10004.0,0,17.0,18.5,",19.25,21.25",,2.74,0
30233,10004.0,6,21.0,22.25,",21.25,27.0,27.75,28.0,29.25",,15.59,0
30234,10004.0,6,24.0,24.5,",27.0,27.75",27.75,8.59,1
30235,10005.0,8,0.0,1.75,",2.25",2.25,5.52,1
30236,10005.0,0,7.0,8.0,",7.25,8.0,8.75,9.5,10.0,12.75",,23.42,0
30237,10005.0,3,14.0,14.25,",14.75",14.75,7.32,1
30238,10005.0,1,17.0,17.0,",20.5,21.75,22.0",,13.2,0
30239,10005.0,9,21.0,,",21.75,22.0,28.0",28.0,12.68,1
30240,10005.0,4,24.0,,",28.0",,3.6,0
30241,9286.0,1,0.0,1.25,",1.75,2.0",2.0,20.87,1
30242,9286.0,5,14.0,14.0,",16.25",16.25,15.98,1
30243,9286.0,3,17.0,20.5,",17.25",17.25,8.67,1
30244,9286.0,0,21.0,23.0,",21.5,23.0,23.75,25.0",25.0,34.4,1
30245,9286.0,6,24.0,24.5,",25.0",25.0,11.53,1
30246,7168.0,0,0.0,0.5,",0.75,1.5",1.5,17.200000000000003,1
30247,7168.0,4,7.0,7.0,",7.0,7.75",7.75,26.61,1
30248,7168.0,2,14.0,,15.5,,6.86,1
30249,7168.0,2,21.0,22.5,22.25,,4.91,1
30250,7168.0,3,17.0,,",22.25,22.75",,8.690000000000001,0
30251,7168.0,6,24.0,25.25,",24.5,25.5",25.5,16.61,1
30252,9296.0,4,0.0,,",2.75,3.5,6.0,7.75,9.75",,8.22,0
30253,9296.0,5,14.0,14.25,",14.0,16.25,18.25",18.25,9.84,1
30254,9296.0,1,17.0,17.0,",18.25,19.0,20.0,20.25,21.0",,13.82,0
30255,9296.0,3,21.0,25.75,",21.0,23.0,26.0,27.0,28.0",,6.5200000000000005,0
30256,3712.0,7,0.0,1.5,0.5,,1.45,1
30257,3712.0,0,14.0,,",14.25,21.0",,4.84,0
30258,3712.0,9,17.0,,",21.0,21.75,22.75,23.0",23.0,10.040000000000001,1
30259,3712.0,1,21.0,21.75,",21.0,21.75,22.75,23.0,23.75,25.0,25.25,26.0",,17.48,0
30260,3712.0,6,24.0,25.75,",25.0,25.25,26.0,28.0,29.0",,9.42,0
30261,10013.0,6,0.0,0.25,",1.0",1.0,31.29,1
30262,10013.0,0,7.0,10.75,",7.0",7.0,30.84,1
30263,10013.0,9,17.0,18.0,",17.25",17.25,22.22,1
30264,10013.0,1,21.0,,",22.0",22.0,22.02,1
30265,10013.0,4,24.0,25.25,",28.0",28.0,28.0,1
30266,16702.0,6,0.0,0.25,",2.75",2.75,92.52,1
30267,16702.0,2,14.0,,16.25,,1.9300000000000002,1
30268,16702.0,9,21.0,,",26.25,28.0",,7.1,0
30269,16702.0,0,24.0,26.25,",26.25,28.0",,7.1,0
30270,10015.0,0,0.0,0.0,",1.5",1.5,21.24,1
30271,10015.0,6,14.0,14.25,",15.25",15.25,23.73,1
30272,10015.0,3,17.0,,",17.0",17.0,44.89,1
30273,10015.0,2,21.0,,23.5,,26.6,1
30274,10015.0,9,24.0,,,,0.0,0
30275,9763.0,4,0.0,1.75,",4.25",,17.67,0
30276,9763.0,7,7.0,7.75,-1,,0.0,-1
30277,9763.0,0,14.0,,",18.25",18.25,31.05,1
30278,9763.0,9,17.0,17.25,",18.25",18.25,31.05,1
30279,9763.0,2,21.0,23.75,23.0,,26.14,1
30280,10019.0,9,0.0,,",6.25",,3.5300000000000002,0
30281,10019.0,9,21.0,,",26.0,27.25,28.0",,6.609999999999999,0
30282,10019.0,4,14.0,,",17.25",,2.81,0
30283,10019.0,4,17.0,,",17.25,26.0",,4.6,0
30284,10019.0,7,24.0,24.25,26.0,,1.79,1
30285,10020.0,9,0.0,,",1.75",1.75,18.54,1
30286,10020.0,8,7.0,9.75,",10.5",10.5,26.63,1
30287,10020.0,4,14.0,,",17.5",,12.59,0
30288,10020.0,0,17.0,,",17.5",17.5,12.59,1
30289,10021.0,8,0.0,0.5,",1.25",1.25,11.1,1
30290,10021.0,8,21.0,21.0,",22.5",22.5,15.62,1
30291,10021.0,9,7.0,7.25,",7.75",7.75,17.14,1
30292,10021.0,2,14.0,15.25,16.25,,11.85,1
30293,10021.0,2,24.0,24.0,-1,,0.0,-1
30294,10021.0,4,17.0,17.5,",17.5,22.5",22.5,33.97,1
30295,10022.0,0,0.0,0.0,",0.0,0.5,1.5",1.5,24.34,1
30296,10022.0,0,17.0,17.5,",17.0,18.0,18.25,20.0",20.0,40.17,1
30297,10022.0,2,7.0,,7.25,,5.51,1
30298,10022.0,8,14.0,14.5,",15.0",15.0,11.81,1
30299,10022.0,5,21.0,21.25,",21.25",21.25,10.45,1
30300,10023.0,2,0.0,,1.0,,1.79,1
30301,10023.0,5,14.0,17.0,",14.25,17.0,18.5",18.5,8.34,1
30302,10023.0,3,21.0,,",25.75",,0.48,0
30303,9393.0,4,0.0,1.25,",0.75",,13.25,0
30304,9393.0,7,7.0,7.25,-1,,0.0,-1
30305,9393.0,3,17.0,17.25,",17.75",17.75,16.53,1
30306,9393.0,1,21.0,21.0,,,0.0,0
30307,9393.0,6,24.0,24.5,",29.0",29.0,28.93,1
30308,10025.0,8,0.0,0.0,",5.0",,1.73,0
30309,10025.0,5,14.0,16.5,",17.25,20.0",,6.37,0
30310,10025.0,5,24.0,24.25,",25.25",25.25,7.35,1
30311,7319.0,3,0.0,0.5,",0.25",0.25,15.85,1
30312,7319.0,3,17.0,17.25,",21.25,21.5",,39.63,0
30313,7319.0,3,21.0,21.25,",21.25",21.25,23.85,1
30314,7319.0,4,7.0,7.25,",12.5",12.5,34.04,1
30315,7319.0,4,14.0,,",21.25",21.25,23.85,1
30316,10028.0,1,0.0,0.25,",1.5,2.0,2.25",2.25,30.09,1
30317,10028.0,1,21.0,22.25,",24.75",24.75,10.36,1
30318,10028.0,7,7.0,7.25,7.5,,11.58,1
30319,10028.0,5,14.0,14.5,",14.0,14.75",14.75,8.98,1
30320,10028.0,3,24.0,24.0,",24.75",24.75,10.36,1
30321,10029.0,6,0.0,2.25,,,0.0,0
30322,10029.0,4,7.0,8.0,,,0.0,0
30323,10029.0,4,14.0,18.75,",19.75",19.75,27.35,1
30324,10029.0,9,21.0,,,,0.0,0
30325,10029.0,0,24.0,,,,0.0,0
30326,3990.0,5,0.0,0.25,",0.25",0.25,25.62,1
30327,3990.0,7,7.0,8.5,-1,,0.0,-1
30328,3990.0,7,17.0,17.75,-1,,0.0,-1
30329,3990.0,7,21.0,22.25,22.25,,29.64,1
30330,3990.0,9,14.0,,",20.75",20.75,16.39,1
30331,10031.0,0,0.0,1.0,,,0.0,0
30332,10031.0,1,14.0,14.5,",14.0",14.0,14.1,1
30333,10031.0,1,21.0,21.25,,,0.0,0
30334,10032.0,2,0.0,,3.75,,20.72,1
30335,10032.0,2,7.0,9.5,9.75,,27.71,1
30336,10032.0,7,14.0,17.75,14.75,,19.33,1
30337,10032.0,7,24.0,,27.0,,24.87,1
30338,10032.0,5,21.0,23.25,",21.0",21.0,18.68,1
30339,10033.0,2,0.0,0.25,1.5,,13.4,1
30340,10033.0,5,7.0,8.25,",10.75",10.75,12.36,1
30341,10033.0,8,14.0,14.25,",15.0",15.0,16.22,1
30342,10033.0,3,17.0,18.0,,,0.0,0
30343,10033.0,7,21.0,22.5,-1,,0.0,-1
30344,10033.0,6,24.0,25.0,",24.75",24.75,10.88,1
30345,10035.0,4,0.0,,",8.0",,5.5,0
30346,10035.0,4,17.0,,",21.0,21.75,23.0,24.25,26.75",,13.809999999999999,0
30347,10035.0,4,24.0,,",24.25,26.75,27.5,28.75,29.5",,17.84,0
30348,10035.0,7,14.0,15.25,16.0,,3.14,1
30349,10035.0,6,21.0,22.0,",21.0,21.75,23.0,24.25",24.25,10.299999999999999,1
30350,10038.0,6,0.0,2.0,",2.25",2.25,18.64,1
30351,10038.0,3,7.0,,",7.25",7.25,37.84,1
30352,10038.0,8,17.0,17.0,",17.25",17.25,14.54,1
30353,10038.0,4,21.0,,",21.75",21.75,20.56,1
30354,10038.0,0,24.0,25.75,",24.0,25.75",25.75,30.479999999999997,1
30355,10041.0,1,0.0,0.25,,,0.0,0
30356,10041.0,7,7.0,7.0,-1,,0.0,-1
30357,10041.0,7,24.0,25.5,26.75,,2.91,1
30358,10041.0,6,14.0,14.25,",17.25,17.75,20.0,21.75",,7.2700000000000005,0
30359,10041.0,3,17.0,,",17.25,17.75,20.0,21.75",,7.2700000000000005,0
30360,10043.0,5,0.0,0.75,",1.0",1.0,9.39,1
30361,10043.0,7,14.0,15.0,15.75,,6.8,1
30362,10043.0,7,21.0,21.0,-1,,0.0,-1
30363,10043.0,9,24.0,25.75,",24.25,25.75",25.75,19.29,1
30364,9516.0,3,0.0,0.5,,,0.0,0
30365,9516.0,3,24.0,24.0,,,0.0,0
30366,9516.0,9,14.0,14.0,,,0.0,0
30367,9516.0,8,17.0,17.0,,,0.0,0
30368,10048.0,4,0.0,,",1.5,3.0",3.0,36.19,1
30369,10048.0,3,7.0,,",11.25",11.25,13.59,1
30370,10048.0,3,14.0,,",16.0",16.0,12.97,1
30371,10048.0,7,17.0,17.5,-1,,0.0,-1
30372,10048.0,0,21.0,,",24.25,27.0",,40.0,0
30373,10048.0,0,24.0,25.0,",24.25",24.25,17.94,1
30374,10051.0,4,0.0,0.0,",0.0,3.25",3.25,22.27,1
30375,10051.0,6,7.0,7.0,",7.25,9.5",9.5,22.72,1
30376,10051.0,7,14.0,14.25,14.0,,4.25,1
30377,10051.0,1,17.0,17.0,",20.0",20.0,12.02,1
30378,10051.0,2,24.0,27.0,24.25,,12.45,1
30379,10052.0,7,0.0,1.75,-1,,0.0,-1
30380,10052.0,8,7.0,7.5,",8.5",8.5,6.41,1
30381,10052.0,4,17.0,,",22.25",,10.29,0
30382,10052.0,0,24.0,24.5,,,0.0,0
30383,10053.0,0,0.0,0.0,",7.0",,0.18,0
30384,10053.0,4,7.0,,",7.0,12.0,13.75",,13.09,0
30385,10053.0,9,17.0,,",23.75",,0.6000000000000001,0
30386,10054.0,8,0.0,0.0,",3.0",3.0,22.46,1
30387,10054.0,0,7.0,7.75,",8.5",8.5,15.82,1
30388,10054.0,5,14.0,14.5,",14.5",14.5,11.23,1
30389,10055.0,3,0.0,0.5,,,0.0,0
30390,10055.0,9,7.0,7.0,",7.5",7.5,15.78,1
30391,10055.0,7,14.0,14.25,15.5,,16.69,1
30392,10055.0,1,17.0,17.0,",17.0",17.0,12.22,1
30393,10055.0,2,21.0,22.0,-1,,0.0,-1
30394,10055.0,6,24.0,24.75,",25.25",25.25,12.16,1
30395,10056.0,0,0.0,0.5,",1.5,1.75,2.5,5.25,5.75,6.25",,9.21,0
30396,10056.0,8,14.0,14.0,",14.5,16.5",,9.21,0
30397,10056.0,6,17.0,17.5,",19.25,20.5,21.0,22.0",22.0,15.4,1
30398,10056.0,5,21.0,22.25,",21.0,22.0",22.0,7.14,1
30399,10058.0,9,0.0,0.25,",3.75",3.75,23.17,1
30400,10058.0,7,7.0,11.75,8.75,,13.13,1
30401,10058.0,7,17.0,18.25,18.75,,12.38,1
30402,10058.0,7,24.0,24.0,24.0,,19.51,1
30403,10059.0,4,0.0,,",4.0",,16.43,0
30404,10059.0,4,24.0,,",26.25,27.0",27.0,33.57,1
30405,10059.0,7,7.0,8.5,-1,,0.0,-1
30406,10059.0,8,14.0,15.0,,,0.0,0
30407,10059.0,8,21.0,,,,0.0,0
30408,10062.0,6,0.0,1.25,",0.25",0.25,24.09,1
30409,10062.0,9,7.0,11.25,",8.25",8.25,36.62,1
30410,10062.0,5,14.0,14.0,",17.75",17.75,31.86,1
30411,10063.0,9,0.0,12.75,,,0.0,0
30412,10063.0,9,24.0,25.5,",26.75",26.75,11.44,1
30413,10063.0,3,14.0,15.75,",15.75",15.75,14.07,1
30414,10063.0,4,17.0,,",18.0,19.75",19.75,22.72,1
30415,10063.0,2,21.0,,23.0,,12.72,1
30416,10067.0,9,0.0,1.25,",1.5,2.75,3.5,3.75,4.25",4.25,10.860000000000001,1
30417,10067.0,3,7.0,7.25,",9.75,11.0",11.0,8.5,1
30418,10067.0,3,21.0,29.75,,,0.0,0
30419,10067.0,4,14.0,,",15.25,15.75,16.25,20.75",,6.32,0
30420,11804.0,0,0.0,2.0,",6.5",6.5,10.66,1
30421,11804.0,0,17.0,17.0,",17.25",17.25,19.32,1
30422,11804.0,7,21.0,,-1,,0.0,-1
30423,11804.0,5,24.0,25.25,,,0.0,0
30424,10069.0,4,0.0,0.0,",1.0,2.5",2.5,38.41,1
30425,10069.0,9,7.0,10.5,",10.75",10.75,15.08,1
30426,10069.0,6,14.0,14.5,",15.5",15.5,24.92,1
30427,10069.0,5,17.0,19.75,",17.0",17.0,14.14,1
30428,10069.0,0,21.0,21.25,",21.5",21.5,13.73,1
30429,10069.0,2,24.0,24.5,24.75,,14.66,1
30430,10070.0,1,0.0,0.5,",0.5,1.0,1.75,4.75",,12.639999999999999,0
30431,10070.0,6,7.0,10.75,",11.25,13.25,14.25",14.25,11.08,1
30432,10070.0,6,17.0,17.25,",18.0,18.75,19.25,21.0,22.25,23.25",23.25,10.079999999999998,1
30433,10070.0,4,21.0,,",21.0,22.25,23.25,23.5,24.0,24.75,25.0,25.75,26.75,28.0,28.75",28.75,26.8,1
30434,10070.0,0,24.0,25.0,",24.0,24.75,25.0,25.75,26.75,28.0,28.75,29.75",,27.909999999999997,0
30435,10071.0,2,0.0,,2.25,,1.2,1
30436,10071.0,5,7.0,8.75,",12.75",,2.98,0
30437,10071.0,1,17.0,17.75,",20.0",,1.82,0
30438,10071.0,0,21.0,22.0,",24.5",,0.87,0
30439,10071.0,7,24.0,24.0,24.5,,0.87,1
30440,10072.0,4,0.0,,",9.0",9.0,20.31,1
30441,10072.0,4,21.0,,",21.25",21.25,33.88,1
30442,10072.0,6,7.0,8.75,",9.0",9.0,20.31,1
30443,10072.0,0,14.0,,",15.75",15.75,13.78,1
30444,10072.0,5,17.0,17.25,",17.5",17.5,13.69,1
30445,10072.0,5,24.0,24.0,",25.75",25.75,24.31,1
30446,10076.0,1,0.0,3.0,",3.25",,0.76,0
